"Time","Sensor1","Sensor2","Sensor3"
2024-09-10 21:40:00,12,16,14
2024-09-10 21:50:00,13,13,6.5
2024-09-10 22:00:00,9.1,17,14
2024-09-10 22:10:00,18,16,18
2024-09-10 22:20:00,16,11,16
2024-09-10 22:30:00,14,20,12
2024-09-10 22:40:00,13,17,
2024-09-10 22:50:00,17,19,6.7
2024-09-10 23:00:00,,20,9.9
2024-09-10 23:10:00,12,11,6.8
2024-09-10 23:20:00,12,9.4,6.8
2024-09-10 23:30:00,7.9,8.1,7
2024-09-10 23:40:00,10,8.1,9
2024-09-10 23:50:00,14,9.6,8.6
2024-09-11 00:00:00,5.8,8.5,11
2024-09-11 00:10:00,7.2,12,9.3
2024-09-11 00:20:00,6.7,10,8.3
2024-09-11 00:30:00,4.4,4.7,9.6
2024-09-11 00:40:00,8.4,11,9
2024-09-11 00:50:00,11,7.5,9.2
2024-09-11 01:00:00,15,9.5,7.5
2024-09-11 01:10:00,16,11,9.4
2024-09-11 01:20:00,16,13,7.9
2024-09-11 01:30:00,15,14,7.4
2024-09-11 01:40:00,11,11,5.8
2024-09-11 01:50:00,12,,4.4
2024-09-11 02:00:00,7.5,12,9
2024-09-11 02:10:00,9.2,5.5,7.6
2024-09-11 02:20:00,,6.8,11
2024-09-11 02:30:00,11,4.9,7.8
2024-09-11 02:40:00,6.6,8.3,6.3
2024-09-11 02:50:00,21,,10
2024-09-11 03:00:00,12,5.1,8
2024-09-11 03:10:00,15,9.9,7.5
2024-09-11 03:20:00,9.3,9.5,7.3
2024-09-11 03:30:00,9.3,5,7.7
2024-09-11 03:40:00,10,4.3,8.6
2024-09-11 03:50:00,7.9,6.3,7.5
2024-09-11 04:00:00,9.9,9,7.3
2024-09-11 04:10:00,12,8.8,7.5
2024-09-11 04:20:00,7.8,10,11
2024-09-11 04:30:00,11,,6.2
2024-09-11 04:40:00,9.9,8.2,7.9
2024-09-11 04:50:00,13,8,7.6
2024-09-11 05:00:00,9.9,13,7.1
2024-09-11 05:10:00,22,7.5,12
2024-09-11 05:20:00,11,7.9,8.7
2024-09-11 05:30:00,4.4,8.7,5.4
2024-09-11 05:40:00,8.3,11,8.2
2024-09-11 05:50:00,8.9,5.9,9.9
2024-09-11 06:00:00,8.3,7.3,
2024-09-11 06:10:00,11,9.3,4.9
2024-09-11 06:20:00,14,6.8,12
2024-09-11 06:30:00,6.6,10,6.2
2024-09-11 06:40:00,12,6.7,5
2024-09-11 06:50:00,10,13,7.6
2024-09-11 07:00:00,8.7,4.6,7
2024-09-11 07:10:00,9.8,16,9.4
2024-09-11 07:20:00,13,10,11
2024-09-11 07:30:00,8.9,9.6,9.2
2024-09-11 07:40:00,15,12,9.3
2024-09-11 07:50:00,15,12,15
2024-09-11 08:00:00,8.6,8.3,15
2024-09-11 08:10:00,11,8.8,6.8
2024-09-11 08:20:00,8.6,11,11
2024-09-11 08:30:00,11,15,5.7
2024-09-11 08:40:00,11,11,13
2024-09-11 08:50:00,17,9.6,4.7
2024-09-11 09:00:00,9.2,16,12
2024-09-11 09:10:00,13,12,18
2024-09-11 09:20:00,21,13,12
2024-09-11 09:30:00,19,17,9.6
2024-09-11 09:40:00,13,12,12
2024-09-11 09:50:00,15,13,11
2024-09-11 10:00:00,18,12,18
2024-09-11 10:10:00,18,8.8,12
2024-09-11 10:20:00,11,10,14
2024-09-11 10:30:00,7.7,12,10
2024-09-11 10:40:00,14,11,9.4
2024-09-11 10:50:00,15,13,13
2024-09-11 11:00:00,9.7,8.9,10
2024-09-11 11:10:00,11,8.9,5.4
2024-09-11 11:20:00,12,8.9,8.1
2024-09-11 11:30:00,9,,5.8
2024-09-11 11:40:00,17,9.3,12
2024-09-11 11:50:00,,13,4.6
2024-09-11 12:00:00,11,4,7.3
2024-09-11 12:10:00,9.8,11,6.4
2024-09-11 12:20:00,6.7,12,11
2024-09-11 12:30:00,3.9,9.1,6.2
2024-09-11 12:40:00,8.2,6.7,5.8
2024-09-11 12:50:00,7.8,11,6.8
2024-09-11 13:00:00,5.7,13,
2024-09-11 13:10:00,11,,10
2024-09-11 13:20:00,6.6,,11
2024-09-11 13:30:00,19,,9.6
2024-09-11 13:40:00,8.7,,12
2024-09-11 13:50:00,11,,9.1
2024-09-11 14:00:00,8,,7.7
2024-09-11 14:10:00,6.9,,10
2024-09-11 14:20:00,17,,14
2024-09-11 14:30:00,6,7.8,10
2024-09-11 14:40:00,,9.6,11
2024-09-11 14:50:00,15,10,11
2024-09-11 15:00:00,6.3,8,15
2024-09-11 15:10:00,18,10,7.9
2024-09-11 15:20:00,15,12,8.4
2024-09-11 15:30:00,8.7,12,6.9
2024-09-11 15:40:00,25,13,
2024-09-11 15:50:00,11,15,8.4
2024-09-11 16:00:00,12,13,10
2024-09-11 16:10:00,11,14,15
2024-09-11 16:20:00,18,7.1,13
2024-09-11 16:30:00,13,15,9.7
2024-09-11 16:40:00,,8.3,10
2024-09-11 16:50:00,11,11,13
2024-09-11 17:00:00,9.4,11,8.2
2024-09-11 17:10:00,12,10,11
2024-09-11 17:20:00,15,8.8,12
2024-09-11 17:30:00,14,11,12
2024-09-11 17:40:00,18,8.5,8
2024-09-11 17:50:00,6.9,17,
2024-09-11 18:00:00,1.6,7.7,8
2024-09-11 18:10:00,8.2,8.4,9.5
2024-09-11 18:20:00,6.7,14,8
2024-09-11 18:30:00,11,14,8.8
2024-09-11 18:40:00,14,14,14
2024-09-11 18:50:00,8.9,11,18
2024-09-11 19:00:00,8.3,11,16
2024-09-11 19:10:00,11,12,10
2024-09-11 19:20:00,5.7,8.5,11
2024-09-11 19:30:00,9,17,7.8
2024-09-11 19:40:00,6.6,11,10
2024-09-11 19:50:00,9.3,17,8.9
2024-09-11 20:00:00,,14,9.5
2024-09-11 20:10:00,11,10,11
2024-09-11 20:20:00,16,12,7.8
2024-09-11 20:30:00,7.1,14,10
2024-09-11 20:40:00,18,18,11
2024-09-11 20:50:00,9.3,11,11
2024-09-11 21:00:00,20,15,15
2024-09-11 21:10:00,17,15,10
2024-09-11 21:20:00,13,14,11
2024-09-11 21:30:00,16,19,13
2024-09-11 21:40:00,14,15,16
2024-09-11 21:50:00,21,18,14
2024-09-11 22:00:00,13,13,14
2024-09-11 22:10:00,19,10,15
2024-09-11 22:20:00,15,25,9.5
2024-09-11 22:30:00,7.5,21,15
2024-09-11 22:40:00,11,12,14
2024-09-11 22:50:00,12,20,14
2024-09-11 23:00:00,17,16,6.8
2024-09-11 23:10:00,16,16,7.2
2024-09-11 23:20:00,39,31,10
2024-09-11 23:30:00,25,44,11
2024-09-11 23:40:00,14,14,15
2024-09-11 23:50:00,13,14,12
2024-09-12 00:00:00,13,10,14
2024-09-12 00:10:00,13,20,15
2024-09-12 00:20:00,16,14,11
2024-09-12 00:30:00,19,13,8.2
2024-09-12 00:40:00,13,18,12
2024-09-12 00:50:00,20,14,17
2024-09-12 01:00:00,21,17,8.3
2024-09-12 01:10:00,14,17,6.6
2024-09-12 01:20:00,12,14,12
2024-09-12 01:30:00,19,20,16
2024-09-12 01:40:00,27,13,11
2024-09-12 01:50:00,21,23,14
2024-09-12 02:00:00,18,14,13
2024-09-12 02:10:00,10,13,13
2024-09-12 02:20:00,18,16,11
2024-09-12 02:30:00,14,16,14
2024-09-12 02:40:00,13,9.4,16
2024-09-12 02:50:00,10,13,18
2024-09-12 03:00:00,12,14,12
2024-09-12 03:10:00,17,11,13
2024-09-12 03:20:00,14,10,14
2024-09-12 03:30:00,14,13,13
2024-09-12 03:40:00,15,17,11
2024-09-12 03:50:00,14,10,9.8
2024-09-12 04:00:00,13,13,9.9
2024-09-12 04:10:00,15,14,8.7
2024-09-12 04:20:00,21,11,7.7
2024-09-12 04:30:00,15,15,12
2024-09-12 04:40:00,17,16,11
2024-09-12 04:50:00,21,11,10
2024-09-12 05:00:00,11,12,11
2024-09-12 05:10:00,12,12,12
2024-09-12 05:20:00,17,23,17
2024-09-12 05:30:00,23,10,5.2
2024-09-12 05:40:00,12,9.7,10
2024-09-12 05:50:00,8.6,11,7.8
2024-09-12 06:00:00,9.4,11,11
2024-09-12 06:10:00,11,5.2,8.2
2024-09-12 06:20:00,15,6.5,8.5
2024-09-12 06:30:00,12,13,8.1
2024-09-12 06:40:00,9.1,6.9,8
2024-09-12 06:50:00,4.2,7.4,7.4
2024-09-12 07:00:00,11,11,5.5
2024-09-12 07:10:00,12,5.1,6.8
2024-09-12 07:20:00,8.2,9.1,7.4
2024-09-12 07:30:00,6.6,6.8,8.3
2024-09-12 07:40:00,11,15,9.9
2024-09-12 07:50:00,9.8,16,7.3
2024-09-12 08:00:00,18,11,7.5
2024-09-12 08:10:00,6.6,9.3,10
2024-09-12 08:20:00,4.3,11,7.3
2024-09-12 08:30:00,7.8,4.7,9.2
2024-09-12 08:40:00,9,14,4.4
2024-09-12 08:50:00,14,5.6,10
2024-09-12 09:00:00,13,9,5.5
2024-09-12 09:10:00,12,7.5,8.5
2024-09-12 09:20:00,4.6,12,6.7
2024-09-12 09:30:00,6.1,13,8.6
2024-09-12 09:40:00,5.4,9.5,7.2
2024-09-12 09:50:00,8,2.1,5.6
2024-09-12 10:00:00,3.3,9.9,3.8
2024-09-12 10:10:00,2.9,5.1,2.7
2024-09-12 10:20:00,4.3,1.9,11
2024-09-12 10:30:00,2.8,3.4,3.7
2024-09-12 10:40:00,5.4,3.5,5
2024-09-12 10:50:00,4.4,14,6.2
2024-09-12 11:00:00,4.6,4.5,4.8
2024-09-12 11:10:00,5.4,2.2,3.9
2024-09-12 11:20:00,4.2,6.7,2.9
2024-09-12 11:30:00,7.8,4.1,2.3
2024-09-12 11:40:00,9.8,3.6,8
2024-09-12 11:50:00,5.2,7.3,6
2024-09-12 12:00:00,4.2,3.9,2.8
2024-09-12 12:10:00,3.8,5.6,4.6
2024-09-12 12:20:00,1.8,5.3,2.5
2024-09-12 12:30:00,3,3.5,3.1
2024-09-12 12:40:00,4.9,4,3.3
2024-09-12 12:50:00,5.7,11,5.1
2024-09-12 13:00:00,8.7,7.9,4.7
2024-09-12 13:10:00,12,3.1,2.6
2024-09-12 13:20:00,4,11,3.8
2024-09-12 13:30:00,3.5,9.8,6.5
2024-09-12 13:40:00,6.5,8.3,4.8
2024-09-12 13:50:00,8,7.7,6.9
2024-09-12 14:00:00,7.2,7.6,5.2
2024-09-12 14:10:00,5.6,3.4,9.1
2024-09-12 14:20:00,7.8,3.4,7.2
2024-09-12 14:30:00,6.9,4.5,10
2024-09-12 14:40:00,5.5,5.1,4.2
2024-09-12 14:50:00,12,5.7,6.4
2024-09-12 15:00:00,9.5,6.5,6
2024-09-12 15:10:00,3.3,5.6,5
2024-09-12 15:20:00,4.4,5.6,5.2
2024-09-12 15:30:00,3.3,4.6,3.1
2024-09-12 15:40:00,4.9,5,6.4
2024-09-12 15:50:00,5.8,7.6,3.1
2024-09-12 16:00:00,6,6.3,
2024-09-12 16:10:00,5.2,6.3,8.2
2024-09-12 16:20:00,4.2,,4.3
2024-09-12 16:30:00,8.4,6.3,6.1
2024-09-12 16:40:00,7.8,5.3,3.8
2024-09-12 16:50:00,8.9,,5.1
2024-09-12 17:00:00,3.7,5.4,6
2024-09-12 17:10:00,3.6,4.2,2.7
2024-09-12 17:20:00,4.2,11,5.4
2024-09-12 17:30:00,5.1,11,3.2
2024-09-12 17:40:00,4,,3.2
2024-09-12 17:50:00,1.2,4.3,4.7
2024-09-12 18:00:00,1.9,1.8,2.1
2024-09-12 18:10:00,3.8,0.40,1.4
2024-09-12 18:20:00,1.2,,0.70
2024-09-12 18:30:00,3.5,,3.8
2024-09-12 18:40:00,5.3,,2.9
2024-09-12 18:50:00,3.6,,2.1
2024-09-12 19:00:00,3.9,,1.3
2024-09-12 19:10:00,1,0.40,2.3
2024-09-12 19:20:00,2.7,3.8,1.5
2024-09-12 19:30:00,,,2.2
2024-09-12 19:40:00,3.5,1.7,1.6
2024-09-12 19:50:00,6.1,1.5,1.1
2024-09-12 20:00:00,1.5,3.2,6.8
2024-09-12 20:10:00,4.4,1.5,2.9
2024-09-12 20:20:00,1,4.4,1.7
2024-09-12 20:30:00,0.50,2.7,3.7
2024-09-12 20:40:00,0.60,1.8,0.50
2024-09-12 20:50:00,1.3,0.80,1.2
2024-09-12 21:00:00,1.5,1.2,1.1
2024-09-12 21:10:00,2.2,1.9,1.6
2024-09-12 21:20:00,3.1,4.4,0.60
2024-09-12 21:30:00,1.4,4.1,1.5
2024-09-12 21:40:00,1.8,1.8,1
2024-09-12 21:50:00,5.5,4,1.8
2024-09-12 22:00:00,2,1.6,0.70
2024-09-12 22:10:00,0.90,3.4,0.90
2024-09-12 22:20:00,2.3,0.70,1.4
2024-09-12 22:30:00,3.7,5.2,1.8
2024-09-12 22:40:00,1.7,3.5,2.4
2024-09-12 22:50:00,1.4,1.1,4.3
2024-09-12 23:00:00,0.60,3.9,1.3
2024-09-12 23:10:00,2.4,3,2.6
2024-09-12 23:20:00,0.70,1.7,1.6
2024-09-12 23:30:00,4.5,1.5,2
2024-09-12 23:40:00,7.3,1.1,0.90
2024-09-12 23:50:00,3.6,3.3,
2024-09-13 00:00:00,2.5,4.9,3.5
2024-09-13 00:10:00,1.9,2.2,5.2
2024-09-13 00:20:00,5.2,4.4,3.7
2024-09-13 00:30:00,2.5,5.1,3
2024-09-13 00:40:00,4.3,1.7,6.8
2024-09-13 00:50:00,5.9,5.3,2.4
2024-09-13 01:00:00,12,6.2,7.9
2024-09-13 01:10:00,6.3,8,2
2024-09-13 01:20:00,4.7,7.7,3.3
2024-09-13 01:30:00,7.1,9.2,5.4
2024-09-13 01:40:00,11,4.4,4.8
2024-09-13 01:50:00,9.4,9.9,6.4
2024-09-13 02:00:00,8.1,7.9,4.8
2024-09-13 02:10:00,10,7.1,4.3
2024-09-13 02:20:00,9,16,6.8
2024-09-13 02:30:00,10,7.8,4.3
2024-09-13 02:40:00,6.2,7.3,9.2
2024-09-13 02:50:00,9.9,9.5,8.7
2024-09-13 03:00:00,2.9,6.6,7.2
2024-09-13 03:10:00,12,8.9,6.4
2024-09-13 03:20:00,11,13,12
2024-09-13 03:30:00,12,6,4.8
2024-09-13 03:40:00,13,6.5,9.2
2024-09-13 03:50:00,14,11,7.2
2024-09-13 04:00:00,13,11,9
2024-09-13 04:10:00,20,7.7,7.9
2024-09-13 04:20:00,8.2,13,6
2024-09-13 04:30:00,13,9.4,13
2024-09-13 04:40:00,9.7,7.8,6.1
2024-09-13 04:50:00,6.4,11,9
2024-09-13 05:00:00,16,9.6,6.6
2024-09-13 05:10:00,13,17,6.1
2024-09-13 05:20:00,15,11,7.3
2024-09-13 05:30:00,11,8.7,6.8
2024-09-13 05:40:00,22,8.5,12
2024-09-13 05:50:00,9.4,9.1,10
2024-09-13 06:00:00,11,8.3,10
2024-09-13 06:10:00,8.2,14,7.1
2024-09-13 06:20:00,11,13,8.3
2024-09-13 06:30:00,15,11,13
2024-09-13 06:40:00,8.8,12,6.3
2024-09-13 06:50:00,16,13,6
2024-09-13 07:00:00,15,7.7,7.7
2024-09-13 07:10:00,6.1,12,8.7
2024-09-13 07:20:00,9.9,5.1,
2024-09-13 07:30:00,6.7,6.8,8.2
2024-09-13 07:40:00,12,7.6,15
2024-09-13 07:50:00,8.8,7.6,7
2024-09-13 08:00:00,11,8.7,3.7
2024-09-13 08:10:00,15,5.6,9.6
2024-09-13 08:20:00,12,11,13
2024-09-13 08:30:00,13,15,6
2024-09-13 08:40:00,7.1,8.1,9.3
2024-09-13 08:50:00,7.7,11,9.9
2024-09-13 09:00:00,7.4,12,9.5
2024-09-13 09:10:00,6,16,7.1
2024-09-13 09:20:00,7.6,9.1,5.9
2024-09-13 09:30:00,12,6.2,6.7
2024-09-13 09:40:00,3.4,8.5,6.4
2024-09-13 09:50:00,12,2.5,7
2024-09-13 10:00:00,10,5.8,5.7
2024-09-13 10:10:00,5.7,14,8.1
2024-09-13 10:20:00,10,8.7,8
2024-09-13 10:30:00,13,10,2.5
2024-09-13 10:40:00,8.7,,7.7
2024-09-13 10:50:00,8.8,4,3.1
2024-09-13 11:00:00,12,,9.1
2024-09-13 11:10:00,6.2,4.9,13
2024-09-13 11:20:00,5.3,7.8,5.4
2024-09-13 11:30:00,6.5,,3.6
2024-09-13 11:40:00,6.8,,6.5
2024-09-13 11:50:00,6.9,,4.5
2024-09-13 12:00:00,12,,6
2024-09-13 12:10:00,7.7,,7.8
2024-09-13 12:20:00,11,,7.1
2024-09-13 12:30:00,11,,10
2024-09-13 12:40:00,18,,10
2024-09-13 12:50:00,10,,13
2024-09-13 13:00:00,8.6,,9.9
2024-09-13 13:10:00,8.5,,4.6
2024-09-13 13:20:00,5.3,,6.3
2024-09-13 13:30:00,6.6,,6.1
2024-09-13 13:40:00,10,,7
2024-09-13 13:50:00,6.5,12,5.2
2024-09-13 14:00:00,6.7,12,6.1
2024-09-13 14:10:00,5.5,6.9,6.8
2024-09-13 14:20:00,8.7,3.6,5.3
2024-09-13 14:30:00,3.8,7.9,4.5
2024-09-13 14:40:00,9.4,7.9,6.2
2024-09-13 14:50:00,13,7.4,7.8
2024-09-13 15:00:00,6.6,9.1,6.3
2024-09-13 15:10:00,8.8,8.6,9.3
2024-09-13 15:20:00,8,6.9,5.9
2024-09-13 15:30:00,16,7.4,6.9
2024-09-13 15:40:00,5.4,3.3,7.2
2024-09-13 15:50:00,7.8,13,6.8
2024-09-13 16:00:00,4.5,7.6,3.3
2024-09-13 16:10:00,7.1,4.5,6.1
2024-09-13 16:20:00,6.3,4.9,6.5
2024-09-13 16:30:00,11,9.3,5.7
2024-09-13 16:40:00,7.5,8.3,5.5
2024-09-13 16:50:00,5.5,8.5,4.9
2024-09-13 17:00:00,4.7,5.4,8
2024-09-13 17:10:00,7.6,8.8,8.8
2024-09-13 17:20:00,6.8,7.7,17
2024-09-13 17:30:00,7.5,5.8,6.6
2024-09-13 17:40:00,1,8.4,8
2024-09-13 17:50:00,15,5.8,12
2024-09-13 18:00:00,11,12,6
2024-09-13 18:10:00,10,7.2,5.6
2024-09-13 18:20:00,9.9,12,7.5
2024-09-13 18:30:00,9.1,14,7.1
2024-09-13 18:40:00,4.6,15,8.7
2024-09-13 18:50:00,8.2,15,9.5
2024-09-13 19:00:00,12,13,13
2024-09-13 19:10:00,15,13,12
2024-09-13 19:20:00,9.1,16,5.3
2024-09-13 19:30:00,9.4,5.8,9.3
2024-09-13 19:40:00,15,11,13
2024-09-13 19:50:00,12,6,15
2024-09-13 20:00:00,14,7.8,14
2024-09-13 20:10:00,12,8.7,9.8
2024-09-13 20:20:00,15,13,7
2024-09-13 20:30:00,4.2,13,9.5
2024-09-13 20:40:00,11,12,7.7
2024-09-13 20:50:00,12,8.2,12
2024-09-13 21:00:00,7.7,9.3,10
2024-09-13 21:10:00,14,7.5,14
2024-09-13 21:20:00,11,4.3,6.9
2024-09-13 21:30:00,14,17,11
2024-09-13 21:40:00,14,7.9,7
2024-09-13 21:50:00,16,7.4,12
2024-09-13 22:00:00,6.6,6.5,7.3
2024-09-13 22:10:00,26,10,7.9
2024-09-13 22:20:00,11,9.7,9.3
2024-09-13 22:30:00,13,8.7,10
2024-09-13 22:40:00,7.9,7.9,12
2024-09-13 22:50:00,7,13,7.7
2024-09-13 23:00:00,9.6,9.8,9.4
2024-09-13 23:10:00,12,5.5,8.3
2024-09-13 23:20:00,5.9,9.2,12
2024-09-13 23:30:00,8,6.6,9.4
2024-09-13 23:40:00,15,7.9,12
2024-09-13 23:50:00,14,4.6,7.5
2024-09-14 00:00:00,11,9.7,13
2024-09-14 00:10:00,9.4,6.5,12
2024-09-14 00:20:00,8.2,9.8,12
2024-09-14 00:30:00,5.2,6.3,8.9
2024-09-14 00:40:00,11,11,5.5
2024-09-14 00:50:00,9.6,16,4.3
2024-09-14 01:00:00,17,7.2,11
2024-09-14 01:10:00,6.5,,7.3
2024-09-14 01:20:00,8.8,,8.6
2024-09-14 01:30:00,13,,7
2024-09-14 01:40:00,6.9,11,7
2024-09-14 01:50:00,10,,12
2024-09-14 02:00:00,8.4,,6.7
2024-09-14 02:10:00,11,7.1,7.1
2024-09-14 02:20:00,10,12,6.6
2024-09-14 02:30:00,8.6,13,11
2024-09-14 02:40:00,13,9.4,11
2024-09-14 02:50:00,15,7.3,6.1
2024-09-14 03:00:00,5.9,9.9,9.1
2024-09-14 03:10:00,6.5,10,10
2024-09-14 03:20:00,8.1,9.1,5.4
2024-09-14 03:30:00,9.9,7.9,9.9
2024-09-14 03:40:00,13,4.8,7.2
2024-09-14 03:50:00,11,14,8.7
2024-09-14 04:00:00,16,11,7
2024-09-14 04:10:00,15,,5.6
2024-09-14 04:20:00,11,,8
2024-09-14 04:30:00,13,7.4,7.4
2024-09-14 04:40:00,9.2,9.3,10
2024-09-14 04:50:00,11,10,4.9
2024-09-14 05:00:00,7.2,4.7,8.3
2024-09-14 05:10:00,6.2,4.3,13
2024-09-14 05:20:00,16,7.4,3.1
2024-09-14 05:30:00,16,7.9,14
2024-09-14 05:40:00,6.1,8.1,7.5
2024-09-14 05:50:00,13,7.8,9.7
2024-09-14 06:00:00,6.8,11,6.5
2024-09-14 06:10:00,6.7,6.4,13
2024-09-14 06:20:00,18,4.8,10
2024-09-14 06:30:00,8.7,4.3,13
2024-09-14 06:40:00,12,,5.8
2024-09-14 06:50:00,7.9,5.8,6.5
2024-09-14 07:00:00,10,9.2,13
2024-09-14 07:10:00,11,7.5,13
2024-09-14 07:20:00,20,5.5,12
2024-09-14 07:30:00,13,8.8,6.5
2024-09-14 07:40:00,7.8,16,8.2
2024-09-14 07:50:00,12,16,12
2024-09-14 08:00:00,6.7,5.3,8.1
2024-09-14 08:10:00,,10,7.8
2024-09-14 08:20:00,6.5,11,9.3
2024-09-14 08:30:00,7.3,5.4,11
2024-09-14 08:40:00,13,7.4,8.6
2024-09-14 08:50:00,5.8,,12
2024-09-14 09:00:00,11,8.4,12
2024-09-14 09:10:00,5.5,,12
2024-09-14 09:20:00,16,8.4,12
2024-09-14 09:30:00,12,8.4,11
2024-09-14 09:40:00,11,8.4,13
2024-09-14 09:50:00,20,12,9.5
2024-09-14 10:00:00,11,8.5,10
2024-09-14 10:10:00,13,14,9.3
2024-09-14 10:20:00,12,8.2,8.1
2024-09-14 10:30:00,11,10,7
2024-09-14 10:40:00,8.2,9.6,6.6
2024-09-14 10:50:00,7.9,12,10
2024-09-14 11:00:00,9,11,8.7
2024-09-14 11:10:00,9.9,11,7.7
2024-09-14 11:20:00,,7.4,7.4
2024-09-14 11:30:00,7.8,5.1,8.6
2024-09-14 11:40:00,7.7,8.5,5.2
2024-09-14 11:50:00,8.5,8.5,5.6
2024-09-14 12:00:00,10,,13
2024-09-14 12:10:00,9.3,,9.2
2024-09-14 12:20:00,6.8,,5.6
2024-09-14 12:30:00,8.2,,7.9
2024-09-14 12:40:00,7.7,11,
2024-09-14 12:50:00,10,,
2024-09-14 13:00:00,8.4,7,8.7
2024-09-14 13:10:00,6.1,,5.2
2024-09-14 13:20:00,9.3,,7.1
2024-09-14 13:30:00,6.4,3.3,6
2024-09-14 13:40:00,9.2,,7
2024-09-14 13:50:00,5.9,,4.4
2024-09-14 14:00:00,4.4,,6.5
2024-09-14 14:10:00,5.3,,9.3
2024-09-14 14:20:00,5.7,3.7,8.1
2024-09-14 14:30:00,7.7,3.7,7.4
2024-09-14 14:40:00,9,,5.8
2024-09-14 14:50:00,5.5,,6.5
2024-09-14 15:00:00,12,6.7,6.5
2024-09-14 15:10:00,7.3,4.2,3.9
2024-09-14 15:20:00,8.7,5.6,8.1
2024-09-14 15:30:00,6.9,,7.5
2024-09-14 15:40:00,9.4,,4.6
2024-09-14 15:50:00,12,,6.4
2024-09-14 16:00:00,6.3,5.8,
2024-09-14 16:10:00,12,,4.3
2024-09-14 16:20:00,6.9,,9.1
2024-09-14 16:30:00,9.1,5.8,7.1
2024-09-14 16:40:00,7.8,5.8,6.4
2024-09-14 16:50:00,9.8,5.8,4.7
2024-09-14 17:00:00,5.8,,5.4
2024-09-14 17:10:00,11,5.8,5.1
2024-09-14 17:20:00,6.4,,6.2
2024-09-14 17:30:00,4.6,6.1,5.5
2024-09-14 17:40:00,5,6.1,4.8
2024-09-14 17:50:00,7.3,4.9,5.1
2024-09-14 18:00:00,6.3,4.9,3.9
2024-09-14 18:10:00,6.6,6.1,5
2024-09-14 18:20:00,6.5,7.1,7.1
2024-09-14 18:30:00,8,,9.6
2024-09-14 18:40:00,13,,
2024-09-14 18:50:00,9.8,8,5.5
2024-09-14 19:00:00,10,,5
2024-09-14 19:10:00,6.5,,5.1
2024-09-14 19:20:00,4,7.1,11
2024-09-14 19:30:00,5.8,9.3,12
2024-09-14 19:40:00,6,,4.2
2024-09-14 19:50:00,6.2,,6.4
2024-09-14 20:00:00,7.9,9,6.4
2024-09-14 20:10:00,8.4,9,11
2024-09-14 20:20:00,8.2,9.2,5.1
2024-09-14 20:30:00,9.5,,8
2024-09-14 20:40:00,5.2,,7.9
2024-09-14 20:50:00,7.1,5.7,4.7
2024-09-14 21:00:00,7.6,8.5,9.4
2024-09-14 21:10:00,9.2,7.2,6.8
2024-09-14 21:20:00,12,,9.2
2024-09-14 21:30:00,11,,4.2
2024-09-14 21:40:00,14,,6.7
2024-09-14 21:50:00,12,,10
2024-09-14 22:00:00,15,,10
2024-09-14 22:10:00,17,14,11
2024-09-14 22:20:00,6.4,,9.8
2024-09-14 22:30:00,13,6.6,6.3
2024-09-14 22:40:00,8.7,,6.2
2024-09-14 22:50:00,9.8,14,8.8
2024-09-14 23:00:00,14,,12
2024-09-14 23:10:00,5.8,9.8,11
2024-09-14 23:20:00,15,,6.5
2024-09-14 23:30:00,11,6.7,8.8
2024-09-14 23:40:00,9.2,,12
2024-09-14 23:50:00,13,,7.1
2024-09-15 00:00:00,19,10,9
2024-09-15 00:10:00,8,10,7.4
2024-09-15 00:20:00,12,,9.6
2024-09-15 00:30:00,9.5,,9.2
2024-09-15 00:40:00,10,,11
2024-09-15 00:50:00,12,4.5,7.4
2024-09-15 01:00:00,6,,8.9
2024-09-15 01:10:00,8.1,,8.6
2024-09-15 01:20:00,6.3,,8.4
2024-09-15 01:30:00,8.1,,6
2024-09-15 01:40:00,12,9.4,8.7
2024-09-15 01:50:00,13,,3.7
2024-09-15 02:00:00,5.8,6.4,5.8
2024-09-15 02:10:00,12,,9.4
2024-09-15 02:20:00,11,18,5.6
2024-09-15 02:30:00,13,,6.4
2024-09-15 02:40:00,13,,4.8
2024-09-15 02:50:00,7.8,18,11
2024-09-15 03:00:00,8.8,,7.3
2024-09-15 03:10:00,9.6,,17
2024-09-15 03:20:00,7.8,,11
2024-09-15 03:30:00,7.8,,12
2024-09-15 03:40:00,11,13,7.4
2024-09-15 03:50:00,11,,9.6
2024-09-15 04:00:00,13,,11
2024-09-15 04:10:00,8.5,7.8,7.1
2024-09-15 04:20:00,11,,5.4
2024-09-15 04:30:00,8.1,18,9.7
2024-09-15 04:40:00,15,,9
2024-09-15 04:50:00,,18,7.8
2024-09-15 05:00:00,12,,11
2024-09-15 05:10:00,15,,8
2024-09-15 05:20:00,13,,4.9
2024-09-15 05:30:00,11,,8.8
2024-09-15 05:40:00,8.8,,7
2024-09-15 05:50:00,8.6,9.1,4.9
2024-09-15 06:00:00,5.4,,9.6
2024-09-15 06:10:00,6,6.6,6.7
2024-09-15 06:20:00,11,,5.9
2024-09-15 06:30:00,12,6.6,11
2024-09-15 06:40:00,8.9,,6.7
2024-09-15 06:50:00,11,,5.2
2024-09-15 07:00:00,,6.6,8.7
2024-09-15 07:10:00,11,,6.4
2024-09-15 07:20:00,11,,6.2
2024-09-15 07:30:00,14,,7.2
2024-09-15 07:40:00,8.1,,10
